COV/880/142,880142,5010468941,COVIND,1101,0
COV/880/85,88085,5010544563,COVIND,392,10
COV/880/930,880930,5010219006,COVIND,3502,0
COV/880/940,880940,5010574309,COVIND,3469,1
COV/880/950,880950,5010574311,COVIND,3469,0
COV/930/015,930015,,COVIND,726,0
COV/930/031,930031,,COVIND,705,1
COV/930/100,930100,,COVIND,705,1
COV/930/101,930101,,COVIND,594,1
COV/940/085,940085,,COVIND,1364,0
COV/940/114,940114,,COVIND,1084,0
COV/940/160,940160,9448840322,COVIND,1012,2
COV/940/161,940161,9448840222,COVIND,1004,0
COV/940/164,940164,9448840122,COVIND,1179,0
COV/940/165,940165,9448840022,COVIND,1170,0
COV/940/210,940210,9406660428,COVIND,401,1
COV/940/212,940212,9406660128,COVIND,408,12
COV/940/240,940240,9406662501,COVIND,2316,2
COV/940/241,940241,9406662401,COVIND,2595,0
COV/940/242,940242,9446660201,COVIND,2453,1
COV/940/243,940243,9446660101,COVIND,2755,1
COV/940/250,940250,9406660005,COVIND,304,2
COV/940/40,94040,9408851022,COVIND,409,1
COV/940/405,940405,9738110510,COVIND,2689,0
COV/940/41,94041,9408850922,COVIND,451,0
COV/940/76,94076,9448850474,COVIND,240,0
COV/940/77,94077,9448850374,COVIND,238,0
COV/940/78,94078,9448850422,COVIND,166,2
COV/940/79,94079,9448850322,COVIND,149,0
COV/940/93,94093,9448802404,COVIND,3112,0
COV/940/94,94094,9448800104,COVIND,3112,1
COV/941/120,941120,9418853822,COVIND,540,1
COV/941/150,941150,9418840522,COVIND,0,0
COV/941/152,941152,9418841222,COVIND,0,0
COV/941/153,941153,9418841122,COVIND,0,0
COV/941/155,941155,9418841422,COVIND,285,0
COV/941/178,941178,9737200235,COVIND,224,0
COV/941/179,941179,9737200135,COVIND,242,4
COV/941/240,941240,9416600301,COVIND,2399,0
COV/941/241,941241,9416600201,COVIND,2422,0
COV/941/519,941519,9415200119,COVIND,1725,0
COV/941/523,941523,9415200120,COVIND,3000,0
COV/941/619,941619,9415410103,COVIND,899,0
COV/941/80,94180,9418850922,COVIND,441,5
COV/941/84,94184,9418850925,COVIND,531,0
COV/941/85,94185,9418850825,COVIND,565,4
COV/941/90,94190,9418851401,COVIND,464,0
COV/941/92,94192,9418801070,COVIND,1982,0
COV/941/920,941920,9418801070,COVIND,1982,0
COV/941/940,941940,9418802470,COVIND,1727,1
COV/943/10,94310,9417200837,COVIND,930,2
COV/943/103,943103,9438851522,COVIND,143,3
COV/943/104,943104,9438851422,COVIND,131,5
COV/943/105,943105,9438851122,COVIND,254,3
COV/943/106,943106,9438851322,COVIND,128,4
COV/943/107,943107,9438851222,COVIND,126,5
COV/943/11,94311,9417200037,COVIND,966,0
COV/943/115,943115,9438851825,COVIND,1003,6
COV/943/116,943116,9438851725,COVIND,1057,14
COV/943/117,943117,9438851625,COVIND,1042,7
COV/943/124,943124,9438840174,COVIND,831,0
COV/943/125,943125,9438840074,COVIND,831,1
COV/943/126,943126,9438850174,COVIND,204,4
COV/943/127,943127,9438850074,COVIND,204,2
COV/943/128,943128,9438841774,COVIND,647,0
COV/943/129,943129,9438841674,COVIND,371,0
COV/943/13,94313,9438852022,COVIND,223,2
COV/943/14,94314,9438851922,COVIND,245,2
COV/943/15,94315,0007230541,COVIND,1950,3
COV/943/150,943150,9437500218,COVIND,2439,0
COV/943/153,943153,9438840623,COVIND,245,1
COV/943/154,943154,9438840323,COVIND,520,0
COV/943/16,94316,0007230441,COVIND,2160,0
COV/943/162,943162,9438842022,COVIND,1209,2
COV/943/163,943163,9438841922,COVIND,1215,2
COV/943/164,943164,9438841822,COVIND,1025,4
COV/943/173,943173,9417200066,COVIND,127,0
COV/943/180,943180,9437200735,COVIND,2136,3
COV/943/181,943181,9437200635,COVIND,2136,5
COV/943/204,943204,9436601101,COVIND,3067,1
COV/943/205,943205,9436601001,COVIND,2953,1
COV/943/206,943206,9436660937,COVIND,539,7
COV/943/207,943207,9436660837,COVIND,559,0
COV/943/208,943208,9436660737,COVIND,635,0
COV/943/209,943209,9436660637,COVIND,593,2
COV/943/235,943235,9436660178,COVIND,2454,0
COV/943/244,943244,9436664301,COVIND,2470,3
COV/943/245,943245,9436664201,COVIND,2485,4
COV/943/250,943250,9436664501,COVIND,3375,3
COV/943/251,943251,9436664401,COVIND,3055,1
COV/943/253,943253,9438800136,COVIND,1146,0
COV/943/258,943258,9436600228,COVIND,1616,2
COV/943/259,943259,9436600128,COVIND,1813,3
COV/943/40,94340,9438800285,COVIND,570,3
COV/943/41,94341,9438800185,COVIND,560,0
COV/943/420,943420,9438100610,COVIND,3473,2
COV/943/44,94344,9438260359,COVIND,577,0
COV/943/45,94345,9438260259,COVIND,644,0
COV/943/504,943504,9438110407,COVIND,408,2
COV/943/505,943505,9438110307,COVIND,402,3
COV/943/513,943513,9438110107,COVIND,101,18
COV/943/514,943514,9438110207,COVIND,102,1
COV/943/515,943515,9415220167,COVIND,63,103
COV/943/516,943516,9305200119,COVIND,1201,4
COV/943/518,943518,9305200120,COVIND,1905,2
COV/943/519,943519,9305200020,COVIND,1467,2
COV/943/520,943520,9305200207,COVIND,1274,1
COV/943/525,943525,9305200007,COVIND,1123,0
COV/943/541,943541,9305210197,COVIND,237,0
COV/943/60,94360,,COVIND,3528,2
COV/943/61,94361,,COVIND,3528,2
COV/943/62,94362,9438805172,COVIND,3511,0
COV/943/63,94363,9438805072,COVIND,3511,0
COV/943/70,94370,9438803973,COVIND,3941,1
COV/943/71,94371,9438803873,COVIND,3677,0
COV/943/72,94372,9438840160,COVIND,262,1
COV/943/73,94373,9438840060,COVIND,263,0
COV/943/75,94375,9438850225,COVIND,1281,0
COV/943/76,94376,9438850125,COVIND,1006,0
COV/943/77,94377,9438850025,COVIND,985,1
COV/943/78,94378,9438806172,COVIND,2967,2
COV/943/79,94379,9438806072,COVIND,3008,0
COV/943/80,94380,9438850525,COVIND,990,0
COV/943/82,94382,9438800770,COVIND,2468,2
COV/943/83,94383,9438800670,COVIND,2392,0
COV/943/84,94384,9438850425,COVIND,817,3
COV/943/85,94385,9438850325,COVIND,788,0
COV/943/9,9439,9417230120,COVIND,371,0
COV/943/92,94392,9438800104,COVIND,3470,2
COV/943/93,94393,9438800004,COVIND,3344,1
COV/943/98,94398,9438850322,COVIND,668,1
COV/943/99,94399,9438850222,COVIND,655,0
COV/944/200,944200,9416662001,COVIND,3041,0
COV/944/201,944201,9436663801,COVIND,2988,2
COV/944/211,944211,9416663728,COVIND,466,1
COV/944/212,944212,9416663328,COVIND,433,10
COV/944/240,944240,9416662201,COVIND,2041,2
COV/944/241,944241,9416662101,COVIND,2018,2
COV/945/140,945140,9437500109,COVIND,5819,1
COV/945/145,945145,9437501418,COVIND,3803,1
COV/960/10,96010,9607201001-7277,COVIND,5330,0
COV/960/100,960100,9608853974,COVIND,281,12
COV/960/101,960101,9608853874,COVIND,260,9
COV/960/102,960102,9608853774,COVIND,223,1
COV/960/103,960103,9608853674,COVIND,243,0
COV/960/105,960105,9618851453,COVIND,2260,0
COV/960/11,96011,9607200901-7277,COVIND,5324,1
COV/960/115,960115,9618850253,COVIND,2771,0
COV/960/120,960120,9618851353,COVIND,1708,1
COV/960/122,960122,9618850153-9135,COVIND,318,0
COV/960/123,960123,9608852684-9135,COVIND,333,0
COV/960/124,960124,9608852584-9135,COVIND,333,3
COV/960/130,960130,9618850053,COVIND,4036,2
COV/960/135,960135,9607500409,COVIND,6781,0
COV/960/154,960154,9607230709,COVIND,1814,0
COV/960/155,960155,9607230609,COVIND,1690,7
COV/960/156,960156,9608802703,COVIND,3447,6
COV/960/157,960157,9608802603,COVIND,3447,9
COV/960/158,960158,9608803403,COVIND,3209,0
COV/960/159,960159,9608803303,COVIND,3209,0
COV/960/160,960160,9607511130,COVIND,929,1
COV/960/161,960161,9607511030,COVIND,929,3
COV/960/164,960164,9607510530,COVIND,884,1
COV/960/165,960165,9607510430,COVIND,868,4
COV/960/166,960166,9607510730,COVIND,910,2
COV/960/167,960167,9607510630,COVIND,910,1
COV/960/200,960200,9606665103-7277,COVIND,5612,0
COV/960/201,960201,9606664103-7277,COVIND,5115,0
COV/960/202,960202,9606665103-9135,COVIND,6298,0
COV/960/203,960203,9606664103-9135,COVIND,5740,0
COV/960/215,960215,9606662228,COVIND,223,22
COV/960/230,960230,9616663302-7277,COVIND,2265,0
COV/960/231,960231,9616663202-7277,COVIND,2265,1
COV/960/234,960234,9606603328,COVIND,3581,1
COV/960/235,960235,9606603228,COVIND,4325,2
COV/960/238,960238,9606660605,COVIND,483,6
COV/960/240,960240,,COVIND,2363,1
COV/960/241,960241,,COVIND,2363,0
COV/960/242,960242,9616663301,COVIND,2815,0
COV/960/243,960243,9616663201,COVIND,2771,0
COV/960/244,960244,9616661801,COVIND,2431,0
COV/960/245,960245,9616661601,COVIND,2405,0
COV/960/248,960248,9606662203-7277,COVIND,2321,2
COV/960/249,960249,9606661803-7277,COVIND,2447,0
COV/960/320,960320,9608813403,COVIND,1274,12
COV/960/321,960321,9608817102,COVIND,1226,14
COV/960/324,960324,9608816903,COVIND,780,11
COV/960/325,960325,9608816803,COVIND,780,9
COV/960/400,960400,9608110110,COVIND,3979,2
COV/960/405,960405,9608110010,COVIND,3699,0
COV/960/515,960515,9605200067,COVIND,74,0
COV/960/516,960516,9605200119,COVIND,1304,3
COV/960/517,960517,9605200019,COVIND,1304,2
COV/960/518,960518,9605200520,COVIND,1634,5
COV/960/525,960525,9605200107,COVIND,1170,3
COV/960/530,960530,,COVIND,1557,2
COV/960/531,960531,,COVIND,1601,19
COV/960/540,960540,9606663103,COVIND,2500,8
COV/960/541,960541,,COVIND,2407,2
COV/960/542,960542,9616663301,COVIND,2373,2
COV/960/543,960543,9616663201,COVIND,2667,0
COV/960/544,960544,9606661903-7277,COVIND,2500,0
COV/960/545,960545,9606661703-7277,COVIND,2480,1
COV/960/586,960586,9608803705,COVIND,1282,2
COV/960/587,960587,9608803605,COVIND,1282,4
COV/960/588,960588,9608855625 7G99,COVIND,1207,1
COV/960/589,960589,9608855525-9135,COVIND,1206,2
COV/960/590,960590,9608801790-9135,COVIND,4613,0
COV/960/591,960591,9608801990-7G99,COVIND,4993,2
COV/960/592,960592,9608855025-9135,COVIND,1512,11
COV/960/593,960593,9608854925-9135,COVIND,1512,3
COV/960/594,960594,9608804005,COVIND,1523,2
COV/960/595,960595,9608803905,COVIND,1523,5
COV/960/596,960596,9608854825-7G99,COVIND,1244,2
COV/960/597,960597,9608854725-7G99,COVIND,1243,0
COV/960/598,960598,9608850538,COVIND,2043,4
COV/960/599,960599,9608850438,COVIND,2043,0
COV/960/616,960616,9605200119,COVIND,724,5
COV/960/617,960617,9605200019,COVIND,882,2
COV/960/618,960618,9605200520,COVIND,1383,3
COV/960/620,960620,9605200007,COVIND,1033,0
COV/960/625,960625,9605200107,COVIND,844,2
COV/960/630,960630,9608203256,COVIND,2043,8
COV/960/631,960631,9608203156,COVIND,2065,0
COV/960/78,96078,9608856701,COVIND,1676,4
COV/960/79,96079,9608856601,COVIND,1676,5
COV/960/80,96080,9608859908,COVIND,2587,0
COV/960/81,96081,9608859808,COVIND,2587,3
COV/960/82,96082,9608859708,COVIND,2173,0
COV/960/83,96083,9608859608,COVIND,2173,1
COV/960/84,96084,9608859508,COVIND,1492,2
COV/960/85,96085,9608859408,COVIND,1436,0
COV/960/86,96086,9608803705-9135,COVIND,2062,0
COV/960/87,96087,9608803605-9135,COVIND,2062,2
COV/960/88,96088,9608855625-9135,COVIND,1670,2
COV/960/89,96089,9608855525-9135,COVIND,1666,1
COV/960/90,96090,9608801790-9135,COVIND,4650,0
COV/960/93,96093,9608854925-9135,COVIND,1676,3
COV/960/94,96094,9608804005-9135,COVIND,2412,0
COV/960/95,96095,9608803905-9135,COVIND,2412,0
COV/960/96,96096,9608850311,COVIND,436,1
COV/960/98,96098,9608850538,COVIND,2041,0
COV/960/99,96099,9608850438,COVIND,2256,0
COV/967/100,967100,9678800816,COVIND,1410,2
COV/967/101,967101,9678800716,COVIND,1410,0
COV/967/115,967115,9678800416,COVIND,2842,2
COV/967/198,967198,9676660901-7277,COVIND,4711,1
COV/967/199,967199,9676660801-7277,COVIND,4711,0
COV/967/200,967200,9676660701-7277,COVIND,4224,0
COV/967/201,967201,9676660601-7277,COVIND,4224,1
COV/967/204,967204,9676660101-7277,COVIND,5062,0
COV/967/205,967205,9676660001-7277,COVIND,4837,0
COV/967/206,967206,9676660401-7277,COVIND,5050,0
COV/967/207,967207,9676660301,COVIND,5052,0
COV/967/505,967505,9678850208,COVIND,1775,0
COV/967/510,967510,9678850108,COVIND,1544,0
COV/967/592,967592,9678850703,COVIND,1038,0
COV/967/593,967593,9678850603,COVIND,978,0
COV/967/594,967594,9678850503,COVIND,981,1
COV/967/595,967595,9678850403,COVIND,980,1
COV/967/596,967596,9678850303,COVIND,900,0
COV/967/597,967597,9678850203,COVIND,897,0
COV/967/598,967598,9678850003,COVIND,905,0
COV/967/599,967599,9678850103,COVIND,905,2
COV/973/10,97310,9737201416,COVIND,594,2
COV/973/160,973160,9738840223,COVIND,754,0
COV/973/161,973161,9738840123,COVIND,754,2
COV/973/165,973165,9737200346,COVIND,1671,0
COV/973/195,973195,0007601359,COVIND,364,12
COV/973/200,973200,9736663001,COVIND,3195,3
COV/973/201,973201,9736662701,COVIND,2959,0
COV/973/202,973202,9736662901,COVIND,3195,1
COV/973/203,973203,9736662501,COVIND,2907,0
COV/973/204,973204,9736663601,COVIND,4036,1
COV/973/205,973205,9736663301,COVIND,4085,2
COV/973/206,973206,9736663201,COVIND,3259,3
COV/973/207,973207,9736663101,COVIND,3259,0
COV/973/210,973210,9736661428,COVIND,542,0
COV/973/211,973211,9736661628,COVIND,401,4
COV/973/212,973212,9736661528,COVIND,401,2
COV/973/215,973215,9736661328,COVIND,567,1
COV/973/410,973410,9738111010,COVIND,3817,0
COV/973/512,973512,0018109814,COVIND,1699,0
COV/973/513,973513,0018109714,COVIND,1699,0
COV/973/6,9736,9737200837,COVIND,1413,2
COV/973/7,9737,9737200737,COVIND,1424,0
COV/973/80,97380,9738801070,COVIND,2843,0
COV/973/84,97384,9738800570,COVIND,1805,3
COV/973/85,97385,9738800470,COVIND,1805,3
COV/973/88,97388,9705253539,COVIND,976,0
COV/973/89,97389,9705253439,COVIND,986,0
COV/973/9,9739,9737201516,COVIND,594,0
COV/973/90,97390,9738801170,COVIND,2830,0
COV/973/94,97394,9738801770,COVIND,1681,0
COV/973/95,97395,9738801670,COVIND,1802,1
COV/973/984,973984,9738800570,COVIND,1226,3
COV/973/985,973985,9738800470,COVIND,1226,1
COV/C39/100,C39100,,COVIND,0,1
COV/C39/101,C39101,500333817,COVIND,205,6
COV/C39/133,C39133,2997229,COVIND,957,0
COV/C39/141,C39141,500319886,COVIND,42,0
COV/C39/142,C39142,500319884,COVIND,42,0
COV/C39/145,C39145,99489947,COVIND,1670,0
COV/C39/147,C39147,500321093,COVIND,193,0
COV/C39/167,C39167,504173868,COVIND,1701,8
COV/C39/176,C39176,5801352924,COVIND,725,0
COV/C39/177,C39177,5801352913,COVIND,729,1
COV/C39/185,C39185,500329761,COVIND,786,0
COV/C39/187,C39187,500330806,COVIND,1442,0
COV/C39/191,C39191,2991728,COVIND,1316,1
COV/C39/194,C39194,99489590,COVIND,378,0
COV/C39/195,C39195,99489589,COVIND,370,0
COV/C39/280,C39280,C39/280,COVIND,2511,0
COV/C39/410,C39410,500326871,COVIND,108,0
COV/C39/512,C39512,500326820,COVIND,601,0
COV/C39/700,C39700,93824452,COVIND,205,12
COV/CF0/152,CF0152,1657685,COVIND,2554,0
COV/CF0/165,CF0165,1362870,COVIND,781,1
COV/CF0/194,CF0194,1617041,COVIND,1105,0
COV/CF0/195,CF0195,1617040,COVIND,1118,1
COV/CF0/2,CF02,1450156,COVIND,12756,0
COV/CF0/204,CF0204,1298528,COVIND,431,0
COV/CF0/206,CF0206,1307511,COVIND,689,1
COV/CF0/207,CF0207,1307510,COVIND,689,1
COV/CF0/209,CF0209,1324632,COVIND,1628,0
COV/CF0/215,CF0215,0962101,COVIND,520,7
COV/CF0/240,CF0240,1364799,COVIND,706,6
COV/CF0/241,CF0241,1364798,COVIND,756,4
COV/CF0/244,CF0244,1440243,COVIND,908,2
COV/CF0/245,CF0245,1440242,COVIND,908,1
COV/CF0/9,CF09,1879827,COVIND,1633,3
COV/CF0/900,CF0900,1363375,COVIND,3106,1
COV/CF0/940,CF0940,1363374,COVIND,706,0
COV/CF0/95,CF095,1363373,COVIND,730,1
COV/CF0/950,CF0950,1363373,COVIND,720,0
COV/CF0/96,CF096,1683724,COVIND,353,9
COV/CF0/97,CF097,1683723,COVIND,367,6
COV/CF6/100,CF6100,1837642,COVIND,2763,3
COV/CF6/101,CF6101,1837641,COVIND,2750,3
COV/CF6/102,CF6102,1948152,COVIND,2412,0
COV/CF6/103,CF6103,1948151,COVIND,2586,0
COV/CF6/104,CF6104,1837655,COVIND,1079,1
COV/CF6/105,CF6105,1837654,COVIND,1079,2
COV/CF6/106,CF6106,2107375,COVIND,3477,2
COV/CF6/107,CF6107,2107374,COVIND,3511,1
COV/CF6/150,CF6150,1886592,COVIND,6312,1
COV/CF6/200,CF6200,1870503,COVIND,5952,0
COV/CF6/201,CF6201,1870502,COVIND,5941,2
COV/CF6/214,CF6214,1945874,COVIND,1000,5
COV/CF6/215,CF6215,1945873,COVIND,1000,2
COV/CF6/230,CF6230,1881347,COVIND,207,3
COV/CF6/231,CF6231,1881346,COVIND,187,2
COV/CF6/232,CF6232,1933420,COVIND,207,2
COV/CF6/233,CF6233,1933419,COVIND,207,3
COV/CF6/240,CF6240,1881345,COVIND,764,0
COV/CF6/241,CF6241,1881344,COVIND,766,3
COV/CF6/244,CF6244,1933417,COVIND,1883,3
COV/CF6/245,CF6245,1933416,COVIND,1883,3
COV/CF6/250,CF6250,1835103,COVIND,219,5
COV/CF6/251,CF6251,1835102,COVIND,216,3
COV/CF6/600,CF6600,1844276,COVIND,7797,1
COV/CF6/601,CF6601,1844275,COVIND,7173,0
COV/CF6/80,CF680,1933253,COVIND,6110,0
COV/CF6/88,CF688,1922986,COVIND,1132,0
COV/CF6/89,CF689,1922985,COVIND,1042,0
COV/CF6/90,CF690,1876631,COVIND,5047,0
COV/CF6/92,CF692,0964275,COVIND,390,1
COV/CF6/94,CF694,1887135,COVIND,87,8
COV/CF6/95,CF695,1887134,COVIND,87,10
COV/CF6/96,CF696,1848558,COVIND,967,1
COV/CF6/97,CF697,1848557,COVIND,967,2
COV/CF6/98,CF698,1881351,COVIND,2870,2
COV/CF6/99,CF699,1881350,COVIND,3168,3
COV/CFO/420,CFO420,1326479,COVIND,2181,1
COV/CFO/425,CFO425,1331209,COVIND,173,1
COV/D06/152,D06152,504056462,COVIND,1323,1
COV/D06/192,D06192,99489535,COVIND,198,0
COV/D12/124,D12124,5801340098,COVIND,128,1
COV/D12/125,D12125,5801351726,COVIND,128,5
COV/D12/145,D12145,5801338103,COVIND,4891,1
COV/D12/90,D1290,5801350675,COVIND,3481,0
COV/D14/102,D14102,5801630222,COVIND,143,4
COV/D14/103,D14103,5801603636,COVIND,143,4
COV/D14/106,D14106,5801629789,COVIND,83,3
COV/D14/107,D14107,5801629792,COVIND,83,3
COV/D14/120,D14120,5801772693,COVIND,4388,0
COV/D14/200,D14200,5801513999,COVIND,1872,6
COV/D14/201,D14201,5801513992,COVIND,1872,4
COV/D14/90,D1490,5801772690,COVIND,3343,4
COV/KER/103,KER103,5010628992,COVIND,2762,0
COV/KER/218,KER218,5430065865,COVIND,10765,1
COV/KER/219,KER219,5430065860,COVIND,10765,1
COV/KER/250,KER250,7420870164,COVIND,5114,1
COV/KER/619,KER619,5010314693,COVIND,1968,0
COV/KER/82,KER82,5010306857,COVIND,2177,0
COV/L20/480,L20480,85637010010,COVIND,4144,0
COV/LF0/160,LF0160,1400711,COVIND,1925,0
COV/LF0/161,LF0161,1400710,COVIND,2218,0
COV/LF0/244,LF0244,1405989,COVIND,2197,0
COV/LF0/245,LF0245,1405988,COVIND,2137,3
COV/LF0/92,LF092,1405031,COVIND,433,0
COV/LF0/93,LF093,1405030,COVIND,448,0
COV/LF6/105,LF6105,1706975,COVIND,5663,2
COV/LF6/120,LF6120,1706953,COVIND,6759,0
COV/LF6/125,LF6125,1706969,COVIND,6661,1
COV/LF6/126,LF6126,1706968,COVIND,6697,0
COV/LF6/150,LF6150,1707123,COVIND,5864,0
COV/LF6/160,LF6160,1709694,COVIND,6027,2
COV/LF6/161,LF6161,1709693,COVIND,6008,1
COV/LF6/200,LF6200,1707841,COVIND,3080,0
COV/LF6/201,LF6201,1707842,COVIND,3095,0
COV/LF6/88,LF688,1706985,COVIND,902,0
COV/LF6/89,LF689,1706984,COVIND,902,1
COV/LF6/90,LF690,1706904,COVIND,5876,0
COV/LF6/92,LF692,1706987,COVIND,1014,0
COV/LF6/93,LF693,1706986,COVIND,1014,1
COV/LF6/98,LF698,1707002,COVIND,1840,0
COV/LF6/99,LF699,1707003,COVIND,1840,0
COV/M20/15,M2015,81626306021,COVIND,1208,0
COV/M20/160,M20160,81624102224,COVIND,360,0
COV/M20/161,M20161,81624102225,COVIND,360,0
COV/M20/170,M20170,81626410100,COVIND,163,1
COV/M20/171,M20171,81626410099,COVIND,164,2
COV/M20/173,M20173,81626406055,COVIND,933,0
COV/M20/175,M20175,81626406057,COVIND,461,0
COV/M20/20,M2020,81626300048,COVIND,854,0
COV/M20/21,M2021,81626300047,COVIND,854,0
COV/M20/317,M20317,81612300067,COVIND,372,0
COV/M20/480,M20480,81637350024,COVIND,1126,0
COV/M20/619,M20619,81418600058,COVIND,2489,0
COV/M20/90,M2090,81416104114,COVIND,6217,0
COV/M20/92,M2092,81416130073,COVIND,3361,0
COV/MDL/160,MDL160,5010578660,COVIND,2544,2
COV/MDL/161,MDL161,5010578659,COVIND,2544,1
COV/MDL/240,MDL240,50103534496,COVIND,1414,0
COV/MDL/241,MDL241,20538006,COVIND,1415,0
COV/MLX/122,MLX122,81416850044,COVIND,581,3
COV/MLX/201,MLX201,81615100853,COVIND,5378,0
COV/MLX/240,MLX240,81615100380,COVIND,1034,4
COV/MLX/241,MLX241,81615100351,COVIND,1003,2
COV/MLX/244,MLX244,81615100680,COVIND,1002,2
COV/MLX/245,MLX245,81615100355,COVIND,966,0
COV/MLX/250,MLX250,81615100536,COVIND,65,48
COV/MLX/6,MLX6,81626906050,COVIND,2682,1
COV/MLX/7,MLX7,81626906049,COVIND,2508,0
COV/MLX/8,MLX8,81626906064,COVIND,1428,4
COV/MLX/80,MLX80,81416850040,COVIND,59,9
COV/MLX/82,MLX82,81416850031,COVIND,52,4
COV/MLX/85,MLX85,81960020491,COVIND,67,14
COV/MLX/9,MLX9,81626906063,COVIND,1430,3
COV/MLX/920,MLX920,81416100226,COVIND,425,2
COV/MLX/930,MLX930,81416100225,COVIND,353,2
COV/MLX/950,MLX950,81416100308,COVIND,7514,2
COV/MS2/117,MS2117,,COVIND,443,0
COV/PDS/360,PDS360,,COVIND,208,68
COV/PRM/100,PRM100,5010623600,COVIND,5642,2
COV/PRM/101,PRM101,5010578336,COVIND,706,3
COV/PRM/102,PRM102,5010578335,COVIND,706,5
COV/PRM/103,PRM103,5010578355,COVIND,272,5
COV/PRM/104,PRM104,5010578354,COVIND,273,2
COV/PRM/105,PRM105,5010578352,COVIND,297,3
COV/PRM/108,PRM108,5010578325,COVIND,780,13
COV/PRM/109,PRM109,5010578315,COVIND,780,7
COV/PRM/111,PRM111,7484541671,COVIND,1336,2
COV/PRM/112,PRM112,7484541669,COVIND,1508,0
COV/PRM/115,PRM115,5010578707,COVIND,6944,1
COV/PRM/142,PRM142,5010468879,COVIND,520,4
COV/PRM/150,PRM150,5010578953,COVIND,2384,0
COV/PRM/162,PRM162,5010578238,COVIND,2601,1
COV/PRM/163,PRM163,5010578237,COVIND,2530,0
COV/PRM/235,PRM235,7421087113,COVIND,1789,0
COV/PRM/242,PRM242,5010578876,COVIND,1703,2
COV/PRM/243,PRM243,5010578376,COVIND,1713,2
COV/PRM/244,PRM244,5010578387,COVIND,1605,7
COV/PRM/245,PRM245,5010578381,COVIND,1667,2
COV/PRM/320,PRM320,5010578754,COVIND,1553,2
COV/PRM/496,PRM496,7420843281,COVIND,1972,2
COV/PRM/497,PRM497,7401079959,COVIND,1877,1
COV/PRM/511,PRM511,7420903881,COVIND,687,3
COV/PRM/512,PRM512,20708230,COVIND,230,0
COV/PRM/513,PRM513,20708110,COVIND,253,7
COV/PRM/515,PRM515,7420498623,COVIND,49,91
COV/PRM/516,PRM516,7420583442,COVIND,1445,0
COV/PRM/517,PRM517,7420583447,COVIND,1446,2
COV/PRM/525,PRM525,7420936768,COVIND,755,0
COV/PRM/526,PRM526,7420903887,COVIND,697,0
COV/PRM/527,PRM527,7420903885,COVIND,751,0
COV/PRM/528,PRM528,5010578506,COVIND,4645,1
COV/PRM/619,PRM619,20842821,COVIND,1192,0
COV/PRM/620,PRM620,20842848,COVIND,1267,3
COV/PRM/80,PRM80,5010578342,COVIND,283,8
COV/PRM/81,PRM81,7420973757,COVIND,242,5
COV/PRM/90,PRM90,7420928953,COVIND,6965,1
COV/PRM/98,PRM98,7420819613,COVIND,3255,0
COV/PRM/99,PRM99,7420819616,COVIND,3124,0
COV/PRP/250,PRP250,93807247,COVIND,1969,2
COV/PRP/410,PRP410,8585455,COVIND,272,24
COV/PRP/555,PRP555,,COVIND,3160,1
COV/PRV/140,PRV140,,COVIND,216,1
COV/PRV/150,PRV150,,COVIND,353,0
COV/PRV/160,PRV160,,COVIND,264,0
COV/PRV/42,PRV42,,COVIND,216,0
COV/R50/110,R50110,2307679,COVIND,1576,2
COV/R50/111,R50111,2297703,COVIND,403,0
COV/R50/112,R50112,2297701,COVIND,403,0
COV/R50/115,R50115,2305632,COVIND,937,0
COV/R50/116,R50116,2324369,COVIND,204,0
COV/R50/117,R50117,2324368,COVIND,212,1
COV/R50/120,R50120,2329070,COVIND,1127,0
COV/R50/125,R50125,2324355,COVIND,890,0
COV/R50/126,R50126,2324367,COVIND,581,0
COV/R50/127,R50127,2324356,COVIND,581,0
COV/R50/130,R50130,2307678,COVIND,2193,1
COV/R50/131,R50131,2324353,COVIND,338,0
COV/R50/132,R50132,2324352,COVIND,338,0
COV/R50/138,R50138,2324347,COVIND,565,0
COV/R50/139,R50139,2324296,COVIND,565,0
COV/R50/140,R50140,2286062,COVIND,5812,0
COV/R50/146,R50146,2307674,COVIND,1744,0
COV/R50/147,R50147,2307671,COVIND,1744,2
COV/R50/160,R50160,2230757,COVIND,6212,0
COV/R50/161,R50161,2230756,COVIND,6212,0
COV/R50/190,R50190,2599546,COVIND,5760,1
COV/R50/191,R50191,2298041,COVIND,5760,2
COV/R50/194,R50194,2297992,COVIND,1739,0
COV/R50/195,R50195,2297991,COVIND,1600,2
COV/R50/200,R50200,2599544,COVIND,5206,0
COV/R50/201,R50201,2599543,COVIND,5728,0
COV/R50/202,R50202,2297984,COVIND,1486,3
COV/R50/203,R50203,2297983,COVIND,1486,1
COV/R50/204,R50204,2599522,COVIND,5625,2
COV/R50/205,R50205,2599521,COVIND,5270,2
COV/R50/206,R50206,2297996,COVIND,1430,1
COV/R50/207,R50207,2297995,COVIND,1430,4
COV/R50/213,R50213,2226744,COVIND,1688,2
COV/R50/215,R50215,2226746,COVIND,1829,2
COV/R50/230,R50230,2553995,COVIND,6956,4
COV/R50/231,R50231,2564609,COVIND,6378,0
COV/R50/82,R5082,2128512,COVIND,62,0
COV/R50/83,R5083,2128511,COVIND,59,0
COV/R50/90,R5090,2077928,COVIND,4749,0
COV/R50/92,R5092,2077927,COVIND,2971,2
